#EventTime	EventOrigin_x	EventOrigin_y	EventDestination_x	EventDestination_y
2490.876481	35	76	29	56
2492.613242	29	56	41	63
2495.490057	59	37	51	69
2498.285537	51	69	75	93
2501.482037	75	93	68	82
2503.030232	32	18	28	28
2504.415535	28	28	37	33
2507.64835	37	33	41	43
2510.033843	41	43	56	50
2513.775986	56	50	82	82
2517.284937	18	18	27	13
2517.35265	82	82	73	87
2520.43582	27	13	21	6
2521.643005	21	6	22	0
2522.143529	79	94	78	100
2549.453913	22	0	59	66
2552.654222	41	34	47	54
2553.741612	47	54	35	38
2557.763033	35	38	52	72
2563.384903	52	72	66	84
2564.318168	66	84	76	73
2565.169657	24	27	27	16
2565.672137	76	73	73	84
2566.547977	27	16	27	5
2567.14535	73	84	73	95
2569.458137	27	5	62	39
2574.229953	38	61	46	57
2576.123729	46	57	68	52
2580.538778	68	52	71	75
2582.339555	71	75	83	63
2583.01416	83	63	97	92
2585.169253	97	92	100	40
2619.216132	0	0	61	24
2622.665539	61	24	67	24
2624.918425	67	24	61	21
2625.279929	33	76	39	79
2626.210543	61	21	70	30
2627.297446	30	70	39	79
2667.368192	69	11	92	47
2669.320735	92	47	92	53
2670.013454	8	47	16	21
2672.516182	84	79	73	64
2674.621046	73	64	79	80
2675.984368	21	20	40	22
2677.439859	40	22	36	38
2677.804831	64	62	63	93
2679.525341	63	93	87	89
2681.634893	87	89	0	0
2682.772767	17	10	0	6
2711.32474	100	100	89	54
2713.021384	89	54	88	53
2714.079354	88	53	0	0
2732.556761	100	100	78	7
2736.605217	78	7	87	46
2738.090604	13	54	22	91
2740.868675	78	9	75	34
2743.19163	75	34	76	78
2749.283422	76	78	74	51
2751.652945	74	51	83	31
2754.181068	17	69	20	66
2755.497299	80	34	100	100
2757.234205	20	65	31	92
2759.401036	31	92	28	88
2759.474067	69	8	72	12
2761.419506	72	12	63	34
2763.693627	63	34	66	45
2766.91921	66	45	75	69
2768.376892	25	31	17	31
2773.125454	83	69	90	85
2774.613714	90	85	100	38
2776.160201	7	34	0	62
2793.662512	100	99	90	48
2795.069421	10	52	26	92
2795.630967	90	48	74	8
2802.372794	26	92	26	95
2804.013733	26	95	67	80
2806.772394	33	20	20	22
2808.384716	80	78	76	85
2809.085058	20	22	24	15
2810.176968	24	15	31	35
2812.677141	31	35	44	8
2815.538572	44	8	62	33
2822.782319	62	33	56	72
2825.258414	56	72	69	96
2827.313578	69	96	82	94
2829.583879	82	94	93	52
2831.107774	7	48	11	83
2836.642033	89	17	92	49
2837.893934	8	51	25	57
2838.207797	92	49	75	43
2840.245578	75	43	73	76
2844.525658	73	76	93	46
2846.180343	7	54	0	0
2848.03772	0	0	27	24
2848.890669	95	40	97	37
2849.154811	5	60	3	63
2850.94727	97	37	95	40
2886.203807	6	62	65	31
2889.702999	65	31	79	26
2889.898142	35	69	21	74
2893.18059	79	26	78	26
2893.567462	21	74	22	74
2894.345796	22	74	37	85
2895.831284	37	85	38	68
2897.435828	62	32	61	38
2898.0322	61	38	74	13
2900.003441	26	87	64	85
2902.904393	36	15	53	0
2905.695873	53	0	55	0
2911.975449	53	100	35	92
2914.904277	35	92	56	30
2922.241238	56	30	61	57
2925.258872	61	57	69	89
2928.264506	69	89	87	98
2930.203346	87	98	100	100
2933.40016	8	4	0	0
0.844771	49	49	41	53
2.736033	41	53	78	0
13.727551	25	100	30	90
16.358675	70	10	70	0
16.38534	30	90	30	100
26.689204	30	100	48	92
28.992001	52	8	59	18
29.002606	48	92	41	82
30.154717	41	82	25	75
30.695273	59	18	75	25
31.424425	25	75	35	98
31.992667	65	2	66	29
33.699923	34	71	28	68
35.459606	28	68	61	73
38.0656	61	73	36	85
38.532114	39	27	64	15
40.797642	36	85	41	77
42.420017	59	23	62	24
43.095977	41	77	38	76
44.438419	38	76	41	77
60.502772	56	7	49	28
65.236678	49	28	77	71
68.145373	23	29	63	19
72.45549	37	81	70	94
75.051883	30	6	23	16
75.29799	70	94	77	84
77.224023	23	16	74	30
84.935425	26	70	22	17
90.798833	22	17	32	37
93.077537	32	37	15	13
96.857803	15	13	7	36
99.596457	7	36	60	13
102.542603	40	87	34	69
102.952422	60	13	66	31
105.943539	66	31	42	29
107.14305	42	29	37	74
108.100701	37	74	63	77
111.59815	63	77	81	92
115.295731	19	8	19	4
115.586393	81	92	81	96
118.158098	19	4	20	7
118.682931	81	96	80	93
119.857514	20	7	30	5
120.896121	70	95	71	100
139.60924	22	0	51	8
142.025229	49	92	61	73
142.883911	51	8	39	27
144.46176	39	27	50	18
145.49788	50	18	60	9
145.659446	50	82	40	91
147.187318	40	91	57	100
160.975135	42	0	52	14
162.009629	52	14	56	12
163.084934	56	12	60	0
163.320464	44	88	40	100
172.36431	40	100	41	85
174.252252	41	85	20	85
176.476548	20	85	30	100
189.508767	67	0	74	20
190.749145	74	20	67	7
191.436305	67	7	70	18
193.459001	70	18	67	17
194.595335	67	17	58	9
194.970924	58	9	85	19
198.5372	15	81	28	95
200.464096	28	95	16	93
201.982809	16	93	23	97
202.618837	77	3	85	6
205.347884	15	94	17	100
227.9691	79	0	95	14
230.442376	95	14	94	13
231.06129	5	86	6	87
231.867077	94	13	97	9
232.186197	6	87	3	91
232.685615	97	9	96	6
232.984041	4	94	9	100
233.041752	96	6	91	0
256.638709	58	33	53	45
257.038188	47	55	42	39
257.772879	42	39	66	19
262.852655	66	19	69	5
264.605006	69	5	64	27
266.014225	64	27	61	5
268.521622	61	5	80	20
270.2532	20	80	28	100
274.784441	73	0	67	18
276.384665	67	18	75	2
277.003839	75	2	65	10
279.999498	65	10	71	6
281.111393	71	6	86	10
282.94142	14	90	20	100
302.300562	80	0	82	5
303.659479	82	5	73	5
305.210895	73	5	89	11
306.604492	89	11	82	3
307.921959	82	3	95	52
309.849334	95	52	98	52
334.370481	100	100	43	83
336.887594	57	17	65	38
337.715421	65	38	72	40
340.344214	72	40	74	51
340.422416	26	49	21	29
343.329424	21	29	33	37
344.729636	33	37	38	43
346.55842	62	57	56	36
348.577721	56	36	62	9
349.334405	62	9	74	24
352.082113	74	24	64	8
354.419385	64	8	62	37
356.519594	62	37	89	52
358.441773	11	48	24	22
377.917806	24	22	12	36
380.471861	12	36	27	93
384.455621	27	93	74	84
386.919712	74	84	87	73
387.311562	26	16	13	27
390.360274	13	27	10	12
393.805077	10	12	19	7
395.136892	19	7	28	5
399.4633	28	5	68	0
423.489059	35	100	57	91
426.045536	57	91	61	70
426.210068	43	9	39	30
429.573651	39	30	39	81
434.69653	39	81	43	65
437.064357	43	65	44	37
438.691618	44	37	29	49
440.526075	29	49	36	8
446.554551	36	8	99	19
474.591492	100	100	70	73
479.305535	70	73	68	91
480.467157	32	9	40	22
481.687764	40	22	24	39
484.163606	24	39	24	76
487.099622	24	76	41	86
489.917759	41	86	35	65
490.671981	35	65	62	88
492.876279	38	12	50	14
492.947347	62	88	50	86
495.559014	50	86	31	91
498.005525	31	91	75	57
500.16774	75	57	85	63
504.271909	15	37	25	66
507.039564	25	66	28	44
510.61875	28	44	45	86
515.117502	45	86	98	89
520.607223	98	89	87	43
523.622766	13	57	26	59
547.639059	26	59	71	89
550.537994	29	11	19	7
550.570931	71	89	81	93
552.626649	81	93	82	100
552.626856	19	7	18	0
559.320548	82	100	79	89
560.258164	79	89	91	93
560.480566	21	11	9	7
562.610253	91	93	92	46
563.307293	92	46	85	5
571.220516	85	5	69	12
574.14505	69	12	94	20
576.493858	94	20	96	67
578.324669	96	67	90	44
579.714956	10	56	20	28
581.114334	20	28	11	17
582.180637	80	72	89	83
584.392174	11	17	4	18
584.659317	89	83	96	82
585.798947	96	82	0	0
587.838368	5	25	0	26
617.463219	100	100	91	54
619.92828	91	54	78	37
621.221591	9	46	22	63
622.505878	78	37	88	9
625.797283	88	9	80	11
628.443232	80	11	72	32
630.626799	72	32	82	30
631.67887	18	70	17	69
632.298273	83	31	0	0
657.281906	100	100	69	83
661.918327	69	83	65	87
662.109569	35	13	31	17
664.047463	31	17	39	24
665.37509	39	24	46	28
666.159767	54	72	72	70
668.416729	72	70	68	65
668.964815	28	30	32	35
669.670527	68	65	67	73
669.698965	33	27	37	25
670.159575	67	73	63	75
671.309802	37	25	18	25
672.540918	18	25	23	65
674.517201	23	65	40	82
677.543343	40	82	27	67
678.471529	27	67	71	72
679.698726	29	28	34	22
680.257017	71	72	66	78
681.723469	66	78	76	83
684.365802	76	83	83	86
684.616157	24	17	17	14
687.121396	17	14	6	29
689.783862	6	29	71	7
698.503949	29	93	55	82
700.879059	45	18	38	20
700.888716	55	82	62	80
702.722421	38	20	37	25
703.654806	62	80	63	75
704.640723	37	25	33	27
705.567246	67	73	52	86
707.587887	52	86	75	90
711.87955	75	90	62	15
716.413545	62	15	62	34
718.664864	62	34	68	30
720.85883	68	30	90	83
723.738432	10	17	14	0
732.14561	80	100	72	91
734.649275	72	91	88	89
736.955751	12	11	15	9
737.288754	88	89	85	91
738.669178	85	91	0	0
739.684685	100	100	15	9
744.353368	13	50	31	49
747.747202	31	49	21	20
750.938063	21	20	33	30
753.049599	33	30	37	25
754.791524	37	25	28	12
756.850961	28	12	44	28
757.519966	44	28	32	13
762.901124	32	13	70	32
765.522981	30	68	35	95
769.939038	65	5	83	10
773.586384	83	10	88	0
774.330756	17	90	12	100
794.45478	88	0	88	17
796.678087	88	17	84	12
799.562745	16	88	17	90
799.651525	83	10	77	7
800.836195	77	7	82	0
821.571023	26	100	41	92
823.468971	41	92	62	88
823.484922	59	8	38	12
824.524265	38	12	54	11
824.915581	62	88	46	89
826.457104	54	11	50	12
826.84911	46	89	50	88
829.192061	50	88	46	89
833.247927	45	7	33	41
836.069603	33	41	33	77
837.390551	33	77	45	90
840.553896	45	90	82	82
844.247449	18	18	7	5
844.505757	82	82	93	95
849.351282	7	5	31	0
856.268745	65	100	58	87
857.546117	58	87	59	79
859.120458	59	79	39	64
863.326284	39	64	42	72
866.205094	42	72	57	34
867.129924	57	34	58	26
869.563517	58	26	70	13
872.520817	70	13	67	27
872.8598	67	27	89	12
878.224285	89	12	90	16
878.679976	90	16	84	16
881.178621	16	84	18	83
881.351785	84	16	82	17
883.471812	18	83	16	84
914.361618	83	13	92	49
917.912742	92	49	100	100
950.354672	0	0	68	68
953.316897	32	32	32	32
953.535053	68	68	68	68
957.010576	68	68	68	68
961.970981	39	29	44	51
965.564614	44	51	59	68
968.514053	59	68	44	68
971.593995	44	68	62	86
972.042027	62	86	38	77
973.843647	38	77	35	47
976.04373	35	47	45	19
979.518943	45	19	68	28
982.759952	68	28	70	89
987.297858	70	89	68	86
989.38047	68	86	66	95
989.889655	66	95	61	71
992.325877	61	71	66	67
993.915394	66	67	72	84
996.064677	72	84	72	80
996.48029	72	80	72	91
1001.201733	72	91	93	69
1003.376241	7	31	4	15
1007.777443	4	15	7	18
1008.146223	96	85	93	82
1010.171213	7	18	46	14
1012.057157	54	86	50	57
1012.918038	46	14	50	43
1015.267681	50	57	41	68
1016.217193	50	43	59	32
1018.220364	59	32	86	12
1022.394509	14	88	4	84
1023.010763	86	12	96	16
1024.143411	96	16	0	0
1026.261292	3	86	0	79
1062.484962	100	0	97	44
1063.847472	3	56	13	35
1063.864443	97	44	87	65
1066.321778	13	35	20	26
1069.278668	80	74	90	81
1069.518261	20	26	10	19
1071.690656	90	81	0	0
1072.73633	100	100	10	19
1076.427112	93	13	94	52
1077.60245	94	52	0	0
1108.865079	100	100	66	80
1113.323383	66	80	73	88
1113.486228	34	20	27	12
1115.165115	73	88	76	96
1115.687469	27	12	24	4
1116.024898	76	96	71	94
1121.022827	71	94	39	64
1121.515618	39	64	47	49
1123.961674	47	49	65	36
1128.798162	65	36	69	46
1129.929871	69	46	70	32
1131.402358	70	32	75	64
1133.124158	25	36	26	47
1133.760288	74	53	77	65
1134.480033	23	35	58	0
1141.996776	30	100	39	85
1143.446564	61	15	64	31
1143.469311	39	85	36	69
1145.895247	36	69	37	29
1149.042509	37	29	65	10
1151.651046	65	10	35	26
1155.367931	35	26	74	88
1158.392147	74	88	80	70
1161.867771	80	70	90	90
1164.249838	90	90	90	33
1166.318318	10	67	0	65
1196.711194	100	0	74	66
1202.503635	26	34	32	36
1204.579776	68	64	65	67
1205.035809	32	36	35	33
1207.352782	35	33	32	36
1235.777803	66	65	90	48
1239.095928	10	52	10	91
1242.589966	90	9	87	0
1243.189741	10	91	13	100
1264.936555	87	0	87	12
1266.651723	13	88	6	86
1266.969632	87	12	94	14
1268.054122	6	86	12	85
1269.679251	12	85	9	86
1269.70594	88	15	91	14
1270.626041	91	14	88	15
1305.349495	13	85	66	62
1309.021683	66	62	70	89
1309.12657	34	38	30	11
1313.428257	70	89	65	80
1315.829803	65	80	66	20
1322.778897	66	20	61	43
1325.248477	61	43	71	65
1327.375412	71	65	59	63
1328.580573	59	63	72	92
1331.538343	72	92	89	63
1333.607582	89	63	86	71
1333.724633	11	37	14	29
1335.715979	14	29	7	30
1335.867171	86	71	93	70
1338.50587	7	30	18	0
1351.511962	75	100	87	89
1353.121395	87	89	81	90
1353.545289	13	11	19	10
1355.950329	81	90	75	88
1356.286668	19	10	25	12
1360.124955	75	88	66	22
1368.342163	66	22	68	4
1373.019632	68	4	87	9
1375.104457	87	9	89	40
1376.295031	89	40	0	0
1404.918604	9	0	35	26
1408.756947	65	74	62	87
1409.881777	62	87	50	76
1411.068108	50	76	77	81
1413.047477	23	19	18	0
1413.532608	77	81	82	100
1421.008431	82	100	76	85
1422.311239	76	85	76	89
1425.653339	76	89	67	75
1427.428516	67	75	63	49
1430.913992	63	49	90	59
1432.621538	90	59	59	58
1432.623628	10	41	41	42
1435.991487	41	42	37	37
1437.083018	59	58	63	63
1439.300062	63	63	59	58
1443.774691	45	53	59	15
1446.388309	59	15	74	36
1448.500938	74	36	70	55
1452.680257	70	55	80	22
1455.651567	80	22	76	16
1455.958228	76	16	91	38
1458.247266	9	62	36	63
1459.289843	64	37	75	58
1459.800828	36	63	25	42
1461.348681	75	58	69	44
1461.469392	25	42	31	56
1463.770092	69	44	65	16
1467.445589	65	16	54	34
1469.294755	54	34	38	58
1472.772845	38	58	42	77
1474.891895	42	77	57	74
1475.217309	57	74	52	100
1485.291574	47	0	60	14
1486.563575	60	14	54	4
1487.570241	54	4	65	5
1490.26204	65	5	69	29
1491.109981	69	29	62	33
1492.658376	41	70	38	67
1493.704757	38	67	38	69
1493.901899	38	69	41	62
1495.476097	59	30	59	38
1495.652809	41	62	39	61
1497.945961	39	61	35	33
1501.38978	35	33	54	22
1501.869868	54	22	39	30
1504.054258	39	30	33	53
1505.045888	33	53	38	84
1509.609052	38	84	59	71
1510.661814	59	71	47	88
1511.734215	47	88	81	29
1515.138984	81	29	83	18
1515.229655	17	82	17	100
1520.674117	77	0	75	31
1523.141905	75	31	100	100
1555.002062	0	0	65	73
1558.570807	65	73	66	68
1558.643204	35	27	34	32
1559.54732	34	32	44	19
1561.733192	44	19	48	31
1561.774177	56	81	52	69
1563.987375	52	69	76	85
1566.339041	24	15	55	12
1569.159938	45	88	62	93
1569.803934	62	93	67	76
1571.31364	67	76	68	80
1571.742113	33	24	32	20
1573.545268	32	20	33	24
1598.515688	66	73	94	44
1599.884191	6	56	13	53
1600.178275	94	44	87	47
1610.365507	13	53	30	85
1614.464063	30	85	31	67
1615.117993	31	67	31	95
1617.298556	31	95	78	89
1621.446265	22	11	32	12
1623.136909	68	88	73	85
1626.464648	73	85	75	93
1628.248477	75	93	92	87
1629.470535	92	87	92	69
1630.428237	8	31	29	20
1633.665945	71	80	55	53
1637.266561	55	53	77	5
1640.858143	77	5	89	10
1647.864914	11	90	14	82
1648.129714	89	10	86	18
1649.894839	86	18	93	44
1650.459393	7	56	28	60
1650.498028	93	44	72	40
1654.994948	28	60	31	75
1655.329615	72	40	69	25
1656.308059	69	25	51	46
1659.11267	51	46	63	55
1660.825124	63	55	57	63
1662.375548	57	63	40	33
1667.133741	40	33	65	86
1670.78378	65	86	55	54
1675.654389	55	54	64	62
1676.73602	64	62	89	100
1703.526254	25	8	33	34
1704.699107	67	66	77	59
1706.487789	77	59	80	78
1707.897621	20	22	44	56
1710.825048	56	44	66	45
1712.900052	66	45	65	13
1713.834682	65	13	75	24
1715.449891	75	24	72	31
1715.603917	25	76	28	69
1716.271462	28	69	24	72
1716.711316	72	31	76	28
1717.946914	76	28	71	29
1719.346662	29	71	29	78
1719.714412	71	29	71	22
1721.048899	71	22	71	29
1723.381319	35	74	46	93
1724.12458	46	93	78	84
1728.651862	22	16	15	25
1729.302796	85	75	0	0
1731.953607	21	19	0	16
1772.448839	100	100	0	0
1773.605281	100	100	0	0
1773.676581	5	51	26	52
1776.778177	26	52	33	40
1778.645271	67	60	78	77
1782.489672	78	77	77	81
1783.969263	22	23	23	19
1785.971422	77	81	89	64
1788.246595	11	36	35	40
1788.843624	65	60	70	73
1790.521102	70	73	73	70
1791.711888	73	70	71	0
1813.918898	36	100	26	66
1816.689621	26	66	31	27
1820.422929	31	27	76	16
1825.284309	76	16	84	0
1825.787349	24	84	16	100
1848.867154	52	14	52	2
1849.375785	48	86	48	98
1851.207787	48	98	95	76
1882.047234	100	100	60	47
1886.5289	40	53	54	47
1888.403265	46	53	74	73
1891.377712	26	27	38	9
1893.528565	62	91	70	97
1893.569844	38	9	30	3
1894.594144	30	3	27	0
1894.604756	70	97	73	100
1903.182296	27	0	29	15
1904.198265	29	15	34	2
1906.157422	34	2	68	19
1909.225446	68	19	51	7
1909.821264	32	81	49	93
1912.622781	51	7	48	10
1912.845715	49	93	52	90
1914.002401	48	10	46	18
1915.789519	46	18	34	75
1921.782933	34	75	49	90
1924.209533	49	90	15	64
1927.190685	15	64	61	37
1931.807922	61	37	65	70
1932.888241	35	30	73	70
1938.27811	27	30	9	45
1940.25964	9	45	30	73
1947.956735	30	73	87	68
1954.228429	13	32	19	50
1956.590213	19	50	36	51
1958.185552	36	51	22	75
1960.211696	22	75	61	61
1962.60018	39	39	45	55
1963.669023	45	55	59	10
1967.883911	59	10	60	28
1970.851221	60	28	40	48
1973.728936	40	48	58	85
1977.947489	58	85	76	91
1980.109657	76	91	70	79
1981.990654	70	79	72	73
1982.227011	28	27	21	42
1985.639804	21	42	8	53
1987.462986	8	53	28	100
2000.656902	75	0	81	16
2001.65418	81	16	71	3
2004.073793	71	3	79	20
2004.861486	21	80	39	69
2007.483313	61	31	63	39
2007.536054	39	69	37	61
2009.369184	37	61	36	69
2011.041578	36	69	77	87
2015.663264	23	13	9	28
2017.597151	9	28	26	31
2020.979176	26	31	33	5
2022.2348	33	5	60	6
2029.71851	60	6	68	11
2031.272938	68	11	63	14
2034.217171	63	14	57	33
2037.20761	57	33	62	100
2046.112222	38	0	58	94
2057.583593	58	94	73	66
2059.837723	73	66	47	65
2061.871112	47	65	59	79
2063.20855	59	79	45	84
2066.226558	45	84	38	84
2067.53685	38	84	43	22
2071.79778	43	22	62	21
2074.80464	62	21	95	6
2081.69785	95	6	78	22
2082.283465	78	22	79	8
2083.644165	79	8	89	42
2085.079984	89	42	77	37
2085.541208	11	58	23	63
2087.580352	23	63	31	70
2088.621329	31	70	40	84
2093.131767	40	84	74	88
2098.143875	74	88	57	76
2103.402448	57	76	73	93
2105.347931	73	93	73	81
2107.405626	73	81	88	93
2108.196731	88	93	79	68
2109.116242	79	68	92	92
2112.07687	8	8	40	16
2115.709389	60	84	79	93
2117.252068	79	93	75	90
2117.39469	21	7	25	10
2119.534407	25	10	21	7
2157.16733	78	88	85	65
2158.144461	15	35	31	32
2159.402344	31	32	28	21
2159.567949	69	68	72	79
2161.738551	72	79	64	71
2163.450367	64	71	74	76
2165.163597	74	76	95	92
2168.732095	95	92	89	52
2168.945216	11	48	10	45
2169.77562	89	52	90	55
2171.435184	90	55	0	0
2200.910969	100	100	67	67
2206.348939	33	33	59	19
2206.718334	67	67	41	81
2208.986692	41	81	83	89
2212.070317	17	11	29	0
2221.4771	72	100	71	87
2222.034919	71	87	57	96
2224.882308	57	96	41	71
2227.466046	41	71	47	36
2229.304295	47	36	57	13
2232.677353	57	13	56	34
2233.858539	56	34	56	34
2235.415473	44	66	44	66
2236.14089	56	34	70	34
2237.578365	70	34	76	28
2238.825429	76	28	79	16
2239.835294	79	16	86	18
2244.663523	86	18	100	100
2245.475413	14	77	16	84
2248.49162	84	16	85	11
2248.960429	85	11	70	22
2253.123757	70	22	89	78
2257.051944	89	78	79	75
2260.649919	79	75	94	98
2262.665012	94	98	88	72
2263.872066	12	28	26	32
2267.688958	26	32	37	62
2271.077633	37	62	67	15
2273.093792	33	85	31	74
2273.803181	67	15	69	26
2275.342031	69	26	67	30
2276.390458	31	74	33	70
2278.338596	67	30	69	26
2302.027706	27	73	41	82
2304.839815	41	82	74	24
2308.129211	74	24	63	39
2308.72939	26	76	37	61
2310.639789	37	61	31	91
2312.543488	31	91	37	71
2313.429031	63	29	60	21
2313.920707	40	79	44	83
2315.740471	60	21	56	17
2315.91854	56	17	32	21
2318.098214	32	21	76	8
2319.621906	76	8	84	14
2322.279599	16	86	13	90
2322.86855	84	14	87	10
2324.993599	87	10	84	14
2352.034125	14	86	92	100
2381.4667	20	0	28	8
2383.345142	28	8	27	6
2384.686001	27	6	42	0
2402.184329	71	100	84	92
2403.801187	16	8	30	7
2405.285348	70	93	74	80
2405.533947	30	7	26	20
2407.42026	26	20	56	24
2409.179784	56	24	64	8
2412.229989	64	8	59	5
2412.39828	36	92	41	95
2413.36491	59	5	57	3
2414.39874	43	97	41	100
2434.158106	66	0	60	13
2436.972678	60	13	62	8
2437.388211	62	8	42	15
2439.73602	42	15	42	78
2443.301962	42	78	100	92
2476.386751	0	0	72	79
2478.998336	28	21	26	16
2479.272148	72	79	74	84
2479.539886	26	16	23	15
2481.172506	23	15	16	0
2481.438703	77	85	84	100
2495.584794	16	0	36	9
2498.252779	36	9	30	31
2498.264479	64	91	70	69
2499.615907	30	31	46	28
2501.143275	54	72	53	38
2503.414777	53	38	48	85
2505.551735	48	85	69	85
2507.378457	69	85	63	84
2508.206796	31	15	37	16
2508.943891	63	84	77	93
2511.733972	77	93	64	89
2513.201118	64	89	73	75
2514.486565	73	75	84	77
2516.930027	84	77	84	65
2518.316084	16	35	24	45
2520.046882	76	55	0	0
2522.369743	100	100	16	23
2526.040337	12	59	27	94
2528.620587	27	94	24	92
2528.682858	73	6	76	8
2531.651877	76	8	81	19
2533.574669	19	81	13	77
2533.671412	81	19	87	23
2535.858624	13	77	26	62
2537.061985	26	62	18	46
2539.271731	18	46	18	15
2541.770099	18	15	29	11
2544.192951	29	11	32	5
2547.322521	68	95	59	100
2569.550983	29	0	43	8
2571.057322	43	8	37	8
2571.948109	63	92	64	81
2572.251012	37	8	36	19
2573.288583	64	81	78	93
2576.230148	22	7	14	5
2576.500675	78	93	86	95
2577.99771	86	95	88	96
2578.501592	14	5	12	4
2580.680212	12	4	14	5
2623.179341	81	92	96	39
2624.697985	4	61	5	63
2625.097985	96	39	95	37
2626.485695	95	37	0	0
2657.10943	100	100	62	79
2660.984058	38	21	68	35
2662.360239	32	65	42	65
2663.530999	58	35	68	30
2667.468575	68	30	90	41
2668.160501	10	59	70	0
2702.18096	69	0	67	13
2703.935966	67	13	63	4
2704.504056	63	4	100	100
2705.178511	37	96	0	0
2.89734	49	47	28	37
3.216327	28	37	75	82
5.615624	25	18	11	2
5.968528	75	82	89	98
8.317763	89	98	93	91
9.680715	7	9	0	0
9.980115	93	91	100	100
34.616802	0	0	67	74
37.997536	33	26	33	6
38.166387	67	74	67	94
40.93815	33	6	62	15
43.106716	38	85	47	89
43.192735	62	15	53	11
45.106883	47	89	59	75
46.282844	41	25	60	16
48.310439	60	16	59	11
50.604896	59	11	37	12
53.426763	37	12	29	41
56.365368	29	41	42	87
59.773995	42	87	76	52
61.939097	76	52	66	65
62.704611	24	48	34	35
65.065893	34	35	23	10
67.604663	23	10	9	12
70.808717	9	12	41	22
72.294828	59	78	79	100
87.4771	26	0	47	10
88.955186	47	10	33	16
89.365915	53	90	67	84
91.015203	67	84	66	100
91.462238	33	16	34	0
101.407602	66	100	67	79
103.819177	67	79	59	88
103.909463	33	21	41	12
105.417799	59	88	42	67
106.883153	42	67	41	34
109.395952	41	34	60	17
112.417715	60	17	65	21
113.599244	35	79	36	90
114.42537	64	10	54	32
118.179017	54	32	60	45
121.433013	60	45	61	45
121.567475	40	55	39	55
123.445462	39	55	40	55
149.882598	61	30	88	56
152.315838	12	44	31	52
154.398303	69	48	74	49
155.59439	74	49	80	28
157.463167	20	72	32	73
158.349071	68	27	71	38
159.285773	71	38	73	33
160.651152	27	67	11	79
161.569497	89	21	66	90
165.115033	19	13	34	10
168.860597	34	10	69	18
171.778518	69	18	67	46
177.737585	67	46	83	72
179.269074	17	28	42	15
182.705324	58	85	74	91
185.379268	26	9	12	10
186.337141	74	91	88	90
188.370204	88	90	90	37
